shipment_id,fuel_cost,labor_cost,misc_cost
842e33b4,19.79,83.49,22.11
e29190cc,80.25,53.55,40.4
ca177a70,26.67,72.77,46.35
0fa29628,20.75,143.78,38.76
01eb0593,75.09,35.57,36.23
9b08826b,19.63,69.12,22.83
4638bf36,62.43,87.32,32.07
cd7d7268,91.01,149.47,39.63
a2da7c2b,44.78,99.92,10.67
1bbbee3a,99.23,132.7,36.76
627e7bf4,44.01,49.15,13.72
3ed8403a,37.41,73.58,19.97
e50fc2b0,95.92,115.14,27.71
d30e84ee,42.78,79.2,28.29
70d340c6,83.43,118.35,28.87
db0aeb4c,64.66,91.09,29.28
fe8d8ee3,37.6,44.56,6.87
3ccc8cc0,56.81,36.47,46.64
e77cbd65,87.88,21.91,30.24
b0693169,99.93,134.88,29.17
001c5791,30.39,129.21,14.42
0c0a4a3e,73.76,122.32,33.01
a29ab2d2,73.51,30.19,19.8
beecc231,11.56,120.22,41.94
0f4a5870,64.22,65.43,24.64
ae6d1ddb,28.53,71.4,40.11
65fbe29d,65.05,138.27,39.28
98673d57,30.06,64.82,25.91
6e05c7bd,69.55,143.34,44.02
e48d687b,59.85,126.22,24.52
d666b71a,71.92,30.36,38.93
8ecbfb95,26.47,50.23,30.79
4a336c80,11.95,54.52,33.66
af1feba3,89.33,111.41,41.58
ba988ee8,56.16,133.19,36.64
5a00f2fb,36.06,143.01,18.03
61e2a415,30.67,96.58,7.83
3c8fc96e,23.76,94.49,28.26
c726d14b,12.92,34.57,22.58
a70b19fe,88.11,68.22,5.99
151511fa,88.97,122.51,48.74
498520a5,10.35,125.77,11.51
3b2306ab,37.21,127.03,42.9
4c15d4bf,46.86,138.82,30.79
11568d38,26.28,128.79,28.88
81879ed8,30.76,71.35,24.94
53e5ff3b,90.13,82.07,24.33
c3e391f1,56.72,147.56,6.9
6e6d414f,75.53,82.48,24.03
8405003d,83.96,48.18,22.51
7464f94d,25.94,95.46,6.89
2d936b4e,25.83,125.87,44.12
5d051f98,68.47,65.49,7.74
01210108,38.87,129.25,10.26
81a17e95,24.78,30.77,45.88
c150abac,32.13,93.43,28.7
582cb6cf,83.68,47.95,39.44
08c2dd51,98.35,121.94,25.81
1a255e3e,14.12,27.31,39.62
7af7e362,74.06,78.66,23.68
227b24b5,40.05,107.86,11.31
b1fb9193,93.22,101.65,26.85
24c129e3,92.48,60.07,49.99
4c1f08fd,54.93,76.69,12.11
eb8963d3,74.1,41.69,28.83
ec096819,84.94,106.44,48.41
fc5b3933,68.84,33.83,13.35
75016534,27.36,68.5,23.09
f2de0b0c,86.59,119.44,24.79
15f1e622,56.28,136.01,20.1
81e8f53c,27.3,50.53,40.2
244a1a3b,78.56,102.41,44.73
6cfa35d7,53.51,100.8,12.67
0fe0c9b3,24.61,97.44,49.55
b5c002af,83.82,60.68,29.85
eb189251,70.11,92.0,36.98
89507a08,25.2,135.4,29.88
77f6cd79,15.43,135.45,30.35
6e3cd9dc,32.67,67.19,5.55
8b7aef9c,98.1,104.72,46.18
8aaeb344,66.93,21.62,13.93
55d28e75,34.52,41.56,41.87
9dd02b0e,77.64,117.64,26.48
bffc374d,37.45,48.5,9.99
c2a51c38,36.62,82.47,15.2
4d5af5ff,20.68,76.1,28.95
e9804cd2,24.2,55.75,6.21
45a7c2b3,43.3,89.98,20.39
56b19769,12.87,60.88,26.79
778e81e1,99.2,71.93,46.75
1ea29709,30.24,22.32,49.85
b95a976b,59.38,29.99,21.76
7340813c,47.7,124.53,39.6
96ae9380,16.65,136.47,30.58
260e9e52,35.16,112.33,33.08
43c9d3a4,34.36,137.3,34.31
952ea38a,16.02,97.18,18.92
f29b9fbb,71.01,132.12,40.75
00133d64,68.27,32.76,49.44
511c2d10,40.23,55.85,22.15
3c0ad204,13.94,147.67,45.49
5995dada,26.65,28.37,36.4
c0f2dc94,54.86,42.63,39.8
f84194a2,54.43,57.63,40.74
dcef44f4,67.81,94.09,48.46
8519f7d5,39.23,31.98,5.37
2b4f809f,22.57,44.51,31.47
5f8edc52,86.91,38.63,11.47
ca022e0a,93.85,120.55,16.28
84323ea6,19.05,59.65,40.69
46e35101,88.99,111.26,20.34
8164c363,89.32,59.6,33.19
13ac1908,64.26,28.06,17.73
de7a8333,55.2,142.19,41.72
9eb9e012,89.72,140.89,40.34
f2c3ff0a,31.15,32.54,9.14
6a512916,68.78,40.59,34.59
309d4265,66.07,79.64,6.55
d3e4e73f,91.27,111.68,45.95
fa3871ff,10.85,83.2,19.27
9fc02d98,51.6,133.52,8.19
d0395d06,72.16,128.51,21.38
f95c4ba0,32.66,115.65,32.75
99919947,78.7,49.81,7.71
8aed3ba1,38.12,36.28,29.51
921fe83f,14.14,29.03,13.27
7693423a,53.0,140.38,28.14
740461d3,33.57,58.29,20.34
6e433516,26.06,124.69,23.92
90e7a659,51.81,148.65,33.94
526bdd97,24.71,49.02,14.01
f8721825,53.9,85.86,42.61
19adf8d3,10.33,73.09,35.13
14c74ff8,69.08,35.93,44.28
ab7e4c92,40.34,79.51,34.08
47edc3d0,89.83,39.97,19.51
8b5c0715,87.27,39.75,28.36
6ee3a7e7,79.25,141.39,33.04
cdb4c17c,64.3,105.36,11.84
8afda297,65.09,117.33,31.58
0e014ea6,71.72,115.21,8.14
635ce572,89.98,128.09,7.82
acd91881,91.14,42.99,33.05
6581563a,18.13,67.16,39.29
a73eff4d,75.67,105.83,14.13
3031d53c,12.39,115.9,31.95
0dc768d9,31.55,75.56,42.38
e5f6ebe0,44.54,133.94,19.91
90c793b6,85.47,143.4,27.34
9dc63afc,86.73,56.25,18.15
d16dc9cf,63.26,146.21,44.26
6480f4bc,93.93,147.64,30.11
94a31206,62.15,56.13,27.62
3f44c5d7,90.41,91.17,16.96
bf45c931,32.25,61.15,5.65
9c7da7af,67.15,45.55,37.66
cec2f47e,73.01,97.42,32.6
2002cff9,24.75,71.66,5.13
761d73be,17.68,85.75,40.39
d3c34548,62.47,61.36,32.8
66c001cb,85.83,126.9,45.06
495e35b6,43.95,129.5,5.31
0c06606a,23.91,71.66,24.94
49cff371,44.65,30.58,5.9
4b51a53e,10.47,95.19,20.71
874821c7,84.13,40.53,37.4
45f6654c,90.77,85.36,34.45
3dde33b5,37.14,125.34,46.95
e3323811,49.38,76.33,48.27
5026a0b5,70.21,133.26,32.64
0c8d04e4,99.87,90.01,15.83
9de7400c,26.19,70.63,8.0
9730d6d9,58.6,113.88,37.02
104cdd0d,33.72,68.51,15.05
8625dd36,46.47,123.74,44.06
b2586def,42.44,109.34,22.63
288aa2c1,80.44,50.94,16.16
d9366238,12.37,106.04,46.1
a0d4cc88,16.73,54.47,25.82
6fbf95c2,57.01,126.72,47.74
480ae151,55.6,148.52,30.68
f0e2a560,33.11,92.56,43.83
7c1a599e,13.02,119.56,27.08
a742c88d,30.4,119.72,20.41
0de0b1b3,52.84,119.13,23.82
fde65ee9,61.32,29.27,43.26
e8645282,93.86,112.98,45.12
fad154f3,61.61,138.4,32.46
e09d5066,61.08,138.9,13.02
55ee021b,58.21,96.96,42.43
d061d7a5,13.91,85.74,47.39
bbc3f042,55.32,138.0,15.42
2ea7c9cc,54.91,66.2,38.78
3e015be7,85.16,107.32,30.16
276ed05b,81.05,41.44,12.9
5256061a,23.61,109.85,45.19
2d0f2ab1,93.61,133.45,26.4
66371041,80.46,145.94,47.21
c81e3cb4,33.45,136.75,15.53
0dce8b02,57.85,117.16,7.0
1fd99ece,56.1,54.79,28.14
82370225,73.96,94.95,41.62
fc9bf6d1,46.75,66.0,25.71
3ef7ae7f,39.06,84.59,34.83
886327ca,68.51,86.82,42.31
112709f7,90.78,85.24,7.3
f4ab4f6b,83.2,88.83,13.82
2e26b784,53.36,55.05,30.64
49c41b8c,95.98,122.14,32.26
04a79294,62.99,65.45,6.13
84686655,91.99,126.34,19.53
6478d752,12.63,31.86,37.33
5cb05ca2,56.85,134.22,43.85
5d58d452,72.79,145.36,44.05
fc46d13f,43.85,96.76,8.46
d1908ee1,44.97,112.41,47.03
ea25dce3,18.41,26.01,41.75
86004018,63.92,99.85,18.09
201ba04f,35.91,96.55,38.85
ec9c665f,20.44,90.12,19.57
b8f5b731,48.89,83.45,25.88
d76ac964,68.72,118.32,30.25
b8d9ce20,60.46,62.98,34.41
140b834e,32.53,20.12,24.7
3be0376a,63.65,116.74,35.29
85e3db07,46.71,23.4,9.17
092c8258,96.29,41.75,6.7
f6d98a9b,45.82,38.3,14.04
f6a3f2d1,76.02,53.21,32.94
f37349fe,52.09,108.01,15.28
c7367d53,19.49,94.56,34.75
88f43285,46.47,120.24,17.83
9c4c20cb,54.39,102.03,8.0
f1fa426b,18.07,88.01,29.21
7c905981,58.54,62.85,33.77
9b4814f1,43.94,146.22,30.01
8458f414,42.9,110.79,25.29
0728da1f,13.81,28.28,23.72
68d1d3ae,78.91,28.12,18.06
54be755f,29.61,89.94,30.52
f21960fa,19.13,57.32,49.99
5d331f42,96.53,134.36,38.46
024d14bd,26.26,149.06,23.29
4d12137c,42.59,82.15,20.45
b7371f85,65.13,65.65,8.21
e4caded3,40.62,43.21,5.62
7b62aad8,39.98,82.8,9.08
bde07403,41.11,33.45,26.85
1b51ad7a,12.88,28.94,18.24
2e699264,32.47,110.86,9.95
7e0bb9af,72.38,85.16,7.88
8e1dedf8,71.9,31.9,11.91
c0e9395d,12.44,107.11,14.74
0d521d24,47.09,101.16,30.15
380c3cd1,21.42,133.09,42.79
df657cec,30.64,52.04,9.85
dcdee03e,65.46,49.66,37.97
4ed58b17,86.49,137.51,12.43
ff82268d,99.01,41.66,38.03
9012fb9d,88.51,56.87,17.91
1ae03bb3,91.96,33.24,45.56
7ed5cb06,84.78,74.81,29.47
3433b2c5,82.41,113.46,37.28
515347e1,61.61,27.22,47.98
2ddc844f,80.28,29.55,19.81
e95bab40,87.14,76.39,30.28
0fb47473,32.85,83.73,37.64
e26125eb,42.26,112.42,32.06
8d35441b,66.05,124.61,46.93
8bfcd691,14.82,95.62,11.95
c48ee5fe,25.65,142.54,29.14
42596265,98.3,117.77,33.36
9d4965b6,93.72,128.63,23.36
47a33e22,72.79,107.44,17.84
57515bec,19.26,144.61,24.32
7e255e4c,91.89,116.38,21.95
39542ecd,31.07,39.77,36.6
035dbcbf,89.68,35.88,17.68
5dc17108,11.51,75.02,42.57
5a8f5e56,13.52,106.7,18.0
a5996a56,30.97,145.83,38.73
9c0a8c6f,66.23,41.42,18.19
52356ff6,49.47,103.21,39.66
43c3f018,54.2,88.83,41.14
b860fc29,36.44,140.46,13.95
99f9c89c,98.53,26.66,43.88
bcf799ba,51.62,116.11,33.66
c422802e,64.7,87.05,12.08
d6e544ef,14.28,95.31,11.22
82c63e41,25.8,90.33,33.02
54a2569f,95.46,68.89,15.38
c1aa7b3c,39.16,122.12,39.44
3986f753,86.95,86.89,47.73
83404847,58.83,74.21,25.68
6c3f2860,43.73,43.62,15.46
ee666c2d,72.91,138.8,36.04
da663363,21.56,125.67,17.32
3e32fb1b,63.32,117.86,41.44
3259d779,53.52,47.77,19.75
cb00181e,26.43,52.18,43.26
be6c86b5,77.07,41.21,16.28
da3a3cb4,25.06,73.94,37.41
7e742b2e,97.86,40.75,10.71
ead6c9a0,69.26,64.34,45.88
bfc0383e,84.8,127.2,33.71
7caf72cf,66.59,130.02,6.65
d2daf6a7,84.1,102.7,49.09
a8e75409,96.88,29.14,13.75
d79b7d1d,49.26,64.44,26.44
d917eceb,31.65,25.3,12.38
66573f08,58.31,108.93,6.53
b9194836,26.59,55.56,14.85
91e75694,30.31,53.59,29.06
a6f4dc75,21.82,30.22,46.16
1961d6e8,50.3,140.4,47.89
0417f5cf,47.07,131.38,49.92
c4b1f8f3,30.24,113.09,26.9
d6d22700,71.32,146.48,45.82
fa2ed80e,87.16,80.59,44.72
9c888d1a,49.43,105.07,22.69
95fbb5d2,95.16,147.15,11.32
a0a32768,77.82,110.81,28.74
1d219683,17.94,113.85,9.63
aa180e52,78.59,113.27,21.66
4741c68c,33.64,119.07,33.86
1e55ed45,98.6,93.86,47.28
2305b322,91.31,54.03,34.87
712e83d9,35.79,76.7,9.34
9438e900,63.29,46.06,48.77
f2006af8,54.2,92.96,47.18
1f8eb9a8,37.78,45.68,28.79
1affcb87,20.61,24.91,16.73
47989c2e,35.12,53.33,44.06
8af12706,95.66,137.16,32.79
15bbe4cf,13.53,130.1,12.08
926b5fc8,76.56,104.39,42.84
d540735d,91.62,47.89,20.19
4caa0c6e,10.95,76.94,34.5
e29feb6d,93.75,73.1,25.86
b2310eaa,75.83,77.84,46.98
bc1208e3,66.71,80.01,25.86
15936d84,31.66,104.76,35.09
29f965d3,77.59,66.92,23.07
bbaf9c73,35.1,24.73,48.5
2930eb91,21.71,63.32,12.92
a48a232c,60.44,115.46,46.7
5571270f,45.14,119.53,27.94
f1f8ce68,27.75,128.96,11.87
0026c390,16.77,38.74,9.8
9718d40d,34.83,31.49,43.06
cb60e9c5,90.21,103.42,41.19
c33b6656,89.61,132.89,17.64
e3a57de4,22.43,138.82,15.48
6c19dc0d,40.54,34.82,46.9
e34272ca,35.71,61.72,40.27
58f10990,99.87,147.51,8.53
3983a8a7,79.47,129.94,49.54
e1db3c12,21.45,57.92,14.9
0509b062,77.9,124.65,32.84
a48e33d2,88.63,111.58,15.14
abc2ade0,37.44,103.95,17.3
8d4d6b8c,12.82,125.2,36.04
92076d39,24.4,75.74,16.07
b548f22c,52.09,134.95,32.72
ab6ad865,97.58,28.66,45.06
688a9aff,85.79,111.7,7.82
37dd7079,83.72,25.34,15.2
139b2740,12.53,37.02,18.55
7de277cf,50.07,60.2,22.17
daefbee1,43.99,64.23,10.49
b1f80ace,12.23,44.61,45.01
99499756,68.03,78.72,45.41
68d8e3e3,93.96,49.06,20.42
7c890517,20.68,27.18,44.24
ebab73bb,41.82,39.09,20.43
691d13fe,91.87,41.49,27.59
f0012f52,63.45,28.57,28.63
ba953d60,98.72,41.77,7.97
d6f9d8ea,23.11,42.58,5.72
798c39e2,90.42,64.96,42.98
0ad6f650,19.44,127.44,32.16
afe157e4,51.94,86.76,26.05
d6456cc6,65.21,139.18,17.08
4b7bf3e0,40.57,105.61,7.1
c5a8e091,20.45,58.28,5.17
31ae2a23,71.58,80.9,10.89
baf42c5f,58.25,97.84,43.66
a13f994a,16.68,23.83,7.16
679f3072,74.96,56.47,42.27
80f86e8b,49.52,117.25,19.08
38c00c40,68.74,38.74,28.59
2c76d25b,23.07,60.86,44.56
1a4314ca,13.67,55.42,14.68
bb3cf287,82.08,125.51,38.43
d919cde6,36.19,34.71,15.13
e3348f0d,58.75,123.16,44.73
de635e59,80.42,74.04,24.4
b5f43389,30.06,92.9,24.29
cd4b0b76,31.76,66.81,19.57
a9dea909,12.37,123.15,45.01
d622cbf8,40.11,88.55,30.15
993d6f41,44.15,33.66,42.28
931318be,14.39,145.81,35.07
d9f553e9,77.78,22.34,42.93
9f32157e,38.43,50.48,39.51
44de8b5e,55.25,112.05,41.34
db6d8441,32.78,121.15,35.05
100e5067,26.84,85.18,24.6
b6c8ef75,77.72,87.49,48.28
51d23dc3,99.82,55.28,16.91
629413fb,81.98,109.51,10.44
b0a9c35b,20.98,148.53,29.09
21b04656,70.46,26.09,29.32
3531e623,22.4,41.91,21.75
d8e0d90d,19.36,24.83,23.28
5cf65a3a,22.94,123.52,13.66
3be9efb3,20.6,95.09,22.62
a0ebbde5,88.49,20.15,17.06
0da7053c,63.07,117.88,33.66
f9963f5d,27.02,21.04,27.92
5b807233,24.34,39.87,21.84
1cacf571,93.53,121.71,9.27
ada0e7e1,12.6,143.72,46.61
2ba5c623,53.24,97.39,5.93
b5123331,41.39,149.81,30.77
4a0df361,36.93,46.87,17.88
bdd907b7,71.75,145.41,31.77
e5461db8,57.12,79.6,48.42
6bbb7175,61.41,23.03,14.63
f52327ba,26.8,57.9,33.4
f0d0e0c7,65.06,40.29,24.03
a622075d,88.18,23.0,27.58
60ac3283,23.21,129.89,6.62
a0d10b17,54.01,91.31,47.01
4068b01f,50.46,122.05,17.28
108a2b1a,11.52,104.58,40.78
93251a66,74.9,100.49,29.81
af81d080,39.51,39.11,17.07
18ab33ab,59.4,120.07,13.75
9a37cce9,38.97,38.12,16.43
fd996df0,43.69,102.69,48.56
2dc5edbf,42.29,148.11,12.95
a61ade38,58.24,128.08,22.1
43b27c4c,74.69,101.88,25.37
1c7eb26e,13.2,142.97,28.61
0d2ca8d2,24.87,89.56,28.29
4268b88b,89.73,66.12,7.2
8213fbcf,48.48,81.08,17.44
0a7c30e3,22.21,141.89,48.85
d56e17c3,86.67,106.6,16.59
3b879012,18.69,44.47,6.13
60498ebf,29.11,117.02,31.68
e55a1755,26.76,68.14,6.11
ba247678,51.22,33.9,47.73
092e31ab,43.93,120.14,15.69
db293fb7,75.08,91.57,22.25
54374a80,64.4,93.79,8.85
35459838,92.21,117.23,14.07
5eb838fe,31.51,55.14,25.06
750e8e68,61.57,94.95,19.71
a1c98db3,39.16,22.53,10.87
610bd1ee,79.02,29.01,42.09
1308e912,82.58,142.83,37.11
b10ee13e,32.68,20.7,39.61
fe856e2e,62.69,94.62,47.19
a6c8b81a,97.56,100.29,41.88
31a57370,29.76,71.41,48.77
eb42ab88,73.12,33.63,29.75
d7847392,58.88,46.46,40.05
320c57f3,66.98,50.88,17.0
767a9574,37.07,59.44,5.59
16dc3760,97.12,63.13,47.8
08c5a09c,34.45,63.92,6.73
59671bad,95.46,84.92,28.32
369e6323,47.17,89.32,19.42
7c43b2d6,68.52,73.14,8.0
e4ebfdc0,63.79,45.23,35.71
b7a31416,84.08,135.24,28.9
ff1a54a3,73.91,77.27,40.41
b2e106aa,18.47,123.24,24.39
0572134d,34.53,120.12,22.26
dd03622a,45.03,130.57,31.03
61acc163,86.91,43.66,25.58
34bcd06c,96.84,134.18,15.59
bd1e70f1,78.79,97.83,37.13
aeb2eb52,98.22,37.12,40.17
2a39b26e,27.63,107.08,5.42
b7545068,94.75,100.5,7.93
c863a112,15.37,138.55,47.76
37a93596,14.65,82.89,33.21
2faabf36,56.25,84.15,47.5
7aa0774b,32.97,140.54,10.25
732851f8,62.42,57.69,8.13
f20d4fc5,24.31,88.19,13.7
41824ac8,18.05,63.46,44.88
00c1ded1,21.71,30.64,18.46
4edab48d,34.17,53.34,47.72
13884bb4,38.45,147.58,38.29
921f07e7,53.96,23.37,6.51
a6cace94,42.83,73.33,16.07
0734743e,38.27,80.58,21.79
09624431,89.86,138.08,19.81
4dbf5cc1,16.35,90.0,27.13
169df5e2,10.89,147.27,45.41
b1e6ee2c,21.14,44.94,40.29
caf4d657,16.55,105.06,28.59
b9b7e7ba,39.55,38.87,18.9
917dab00,63.61,90.58,13.27
a3e1a09d,50.02,101.88,39.33
35fffce8,35.9,69.28,17.37
9765fee3,63.92,107.32,46.52
bc05ab45,62.66,120.85,25.95
fbbe7062,58.27,32.92,27.1
c05e292d,95.51,26.91,17.51
df190e37,28.03,146.98,40.32
85052455,67.29,38.92,36.74
3dccb5b3,46.24,36.95,16.29
814aa9a6,64.31,128.58,13.09
fd4f2427,20.95,93.01,42.88
1dc183da,63.79,38.42,11.54
b167ccfe,83.48,78.62,18.86
e5b46d25,66.46,53.57,11.86
d54c8b24,75.87,102.0,18.44
2eaf6362,59.87,148.51,30.43
a00c1d29,93.22,107.94,26.83
a220b61f,40.98,106.91,49.47
fe8530c5,35.85,26.08,28.26
7237ba99,39.79,84.3,39.33
013143c0,75.08,48.98,30.3
84d136e2,57.76,129.56,37.13
8907dca2,24.52,92.17,48.9
e624f26d,43.46,95.89,14.45
db960554,69.53,22.06,40.03
3e852f20,94.62,54.28,47.98
75ce94d0,93.98,76.34,40.21
1a963044,54.15,106.87,17.06
0b333e7f,13.86,145.14,43.95
c723b844,41.15,110.64,45.51
f5ae08bc,14.46,82.46,28.72
b1a58b5b,92.96,53.85,39.48
5faa98a7,96.07,98.38,36.91
d45a1e2c,32.91,124.36,40.73
d89df6e7,60.28,98.7,14.75
c77abc9b,54.4,128.54,6.9
c1dcd311,66.6,111.78,36.47
afb8ff6a,49.6,148.72,44.22
13feea4a,95.82,84.31,49.91
ac3083ba,52.93,106.87,23.26
a32e9f22,23.45,55.45,29.6
ba1b4f99,74.4,87.52,42.7
e9af50fc,16.03,134.36,19.41
df2435eb,41.73,118.3,17.51
c6d6af30,78.79,146.24,48.17
934d8af1,69.39,144.28,29.77
f2ee7f73,29.4,34.76,40.73
5712c309,41.1,62.52,49.23
6f3a6251,78.22,114.83,45.91
cdf1bf95,70.88,99.22,15.59
20469743,65.86,81.95,21.63
b5cbfb65,26.42,121.91,18.35
975319db,47.49,111.19,11.22
88423160,89.08,80.56,16.21
6f881c2e,53.97,121.71,9.23
7e15fb07,32.65,69.66,16.81
5b39bb9d,28.84,97.65,42.49
25ed4e62,89.12,109.94,49.3
8dc6894c,32.03,121.53,16.3
15dc5ab8,19.65,135.42,11.79
cadfe1f0,17.83,112.76,15.09
391bb378,71.03,48.77,5.12
9670d502,97.98,60.0,40.02
e9ad49b1,82.76,84.76,36.2
bd7cf8e5,55.61,74.55,32.62
877ae8c8,82.86,138.29,33.62
927446ea,28.62,119.87,40.24
07476d14,41.89,53.73,15.65
10231b30,60.71,81.96,15.84
43263dcd,29.14,59.66,40.52
ffcc2ff0,76.97,75.54,6.11
12efb2ff,50.98,142.79,25.54
1771a45b,61.43,99.31,42.4
1d101f4d,52.15,92.78,23.89
9d0ac37b,35.33,63.83,42.11
434d624e,12.12,123.46,49.39
ba8fc514,95.27,116.71,44.14
0cc883bb,34.21,55.46,30.97
21fab129,66.61,137.4,37.28
39ccfbd5,11.11,118.38,48.86
a0057674,53.02,125.95,24.52
c819144b,45.33,118.62,11.53
6aa226e8,92.4,117.84,18.21
974be4da,17.02,137.01,21.14
6348d12d,21.46,51.04,13.49
da2fa678,25.17,25.72,44.97
29cbdd58,37.05,133.23,26.98
f4302fee,85.38,108.26,47.73
07e2ab4d,72.44,80.55,49.03
a563aa48,51.04,101.09,5.37
606dc87b,22.24,30.84,28.07
3a9a6099,76.97,137.36,45.6
2c1ea7ce,72.45,24.22,34.06
79a81098,59.78,148.55,34.5
77d82e49,19.12,119.95,38.64
2e81b2f1,63.64,71.75,35.7
90364f73,23.2,139.6,37.02
da4e4017,18.77,42.62,29.36
6a54e419,66.16,55.5,20.94
6a135ce5,13.88,112.71,16.29
c93ce929,70.69,50.2,15.26
2ed4fad8,47.87,136.55,37.01
482d293b,70.67,85.84,11.86
f6df5bab,33.63,121.56,39.42
4f6ff1e5,66.59,109.67,45.67
ffa4b714,45.56,82.13,7.32
d9c6a048,79.62,143.47,24.01
56941661,35.04,104.22,38.56
8d81f29b,32.58,100.16,10.58
f6b3ba20,99.56,20.98,35.75
71074c4d,92.3,24.74,43.26
48132312,89.67,120.22,17.94
c563ae26,27.95,99.89,36.82
ee8ff17f,21.65,24.11,42.19
7f4645aa,85.82,102.12,49.21
342e8029,19.53,147.71,19.13
1f3cefab,50.21,27.53,20.11
4d3b888e,17.58,29.81,6.19
681d00b2,15.75,32.29,9.65
9834c6d9,91.67,62.9,43.77
17d6bc13,82.77,26.05,24.47
cf9d1208,99.27,144.05,41.94
c0ee7819,51.47,26.31,32.57
45847ead,53.22,141.18,7.78
a5d0ed42,15.86,28.59,39.16
24102876,77.15,58.59,26.87
191c846e,66.88,143.41,33.9
83543e67,16.65,38.21,43.21
997da472,31.14,54.13,26.67
dede909f,97.46,141.93,31.62
b7c98e12,41.29,24.69,30.81
d6dd111a,32.91,116.1,48.38
745ab94c,65.34,101.02,14.32
c1c64317,16.26,70.73,47.05
fc96d783,21.76,136.28,25.09
33bed5f0,15.58,126.89,41.66
e6270483,30.92,112.99,41.27
5b37e789,56.48,88.7,13.17
a54e7ec8,32.69,83.4,27.68
358478fd,79.87,51.17,30.1
34b3122c,20.63,59.01,18.85
dbb9c94e,36.59,52.39,37.46
21149dd2,31.49,107.19,36.29
0d289823,24.8,50.7,45.35
f64c63f5,51.3,22.34,44.29
26b7064e,99.3,145.9,39.65
e5109a03,49.25,70.27,10.98
e67f6872,79.21,40.28,16.98
63a3a65b,69.39,29.76,28.29
61be6802,58.09,148.78,32.58
94fb67b5,76.61,28.56,40.03
a2019501,24.72,38.39,48.52
0e79ecaf,68.24,46.4,6.49
4f66f3a8,42.91,137.89,8.78
06effe4e,33.96,60.34,34.11
a8477417,32.76,106.45,40.02
90c9e789,85.01,63.99,18.84
dd6dc9c3,80.56,82.05,25.24
e9c5e5f2,54.53,67.62,35.38
0a638a04,30.56,67.07,17.59
e555f1d5,16.25,25.97,13.09
72fb3ce2,15.21,117.7,22.85
cc08972a,40.3,66.62,22.95
7e8c0c4b,32.79,23.82,14.99
abc4c55f,64.04,33.89,6.29
69ed0002,94.44,57.1,29.3
48583e51,37.76,55.95,5.49
ed81647f,79.15,87.66,37.27
0423871a,54.99,39.67,14.47
f6b2bc37,68.88,127.94,17.83
a0613ace,98.14,85.18,6.62
d599f66b,42.48,85.37,43.42
6dea822d,71.49,48.82,28.99
0dca6f89,26.69,92.39,19.82
c9cde02a,18.35,99.37,46.36
2349ce8e,85.59,35.2,45.31
2a7d612a,24.83,29.37,25.24
37d701a8,31.04,146.62,32.24
7c6cb6dd,38.95,105.43,30.16
acdb92ab,36.93,105.8,29.38
f37d2578,37.86,105.7,40.39
ec5a6eb0,73.34,122.88,9.62
16447b9a,95.85,127.86,33.53
8507c7cb,16.17,124.24,20.52
5edd2d18,68.57,100.26,25.0
d4fba440,37.13,20.62,16.65
0fb8eb98,81.75,20.87,28.33
f446dcd3,50.28,51.8,47.41
af420ce1,61.93,52.93,33.96
7111aba6,69.26,67.04,42.69
b8039704,16.36,86.61,17.15
95a4d321,28.23,146.23,31.03
626fa199,96.78,123.3,18.62
5ec08759,40.4,75.94,40.55
123b7455,51.56,47.14,48.12
66c0a1fe,43.09,48.52,28.34
1230a7d1,85.7,134.15,10.86
baa861ee,57.46,50.54,29.69
bbf44f5b,11.23,124.47,12.52
094be0b5,96.0,66.19,18.81
045374d0,41.51,137.55,39.77
e11de13c,82.78,80.05,28.63
84312fdc,88.35,138.3,5.17
1a636ac5,34.91,104.22,47.0
e10c292e,72.87,63.96,5.63
1e566523,45.37,91.69,41.07
05e93438,68.72,44.89,46.87
475f63e6,55.78,44.54,32.18
c2116a93,27.37,126.15,25.02
5ad5121e,84.28,23.94,18.76
b61fa69b,15.7,138.92,11.62
81ef69cf,42.34,41.65,7.11
9a858cfc,53.58,128.06,23.2
6c0ce048,29.23,94.87,19.88
5ec045e7,86.81,111.72,11.09
15902490,77.4,141.14,40.51
df924679,62.57,117.79,30.41
8bf3aba7,64.71,124.0,10.71
b74add41,10.1,42.0,16.01
87e53459,26.64,24.36,10.38
e7921bb5,13.24,104.91,18.93
6250655c,34.31,70.94,23.15
54d10f6d,74.24,39.65,10.3
241630eb,19.87,86.45,14.81
c37f0d4f,46.75,29.22,42.86
eab286df,60.24,134.58,48.61
5514dec1,24.73,83.67,15.67
4e8679e0,48.81,89.79,35.39
ef1aff24,71.94,108.44,42.87
46bbb463,95.51,34.43,26.55
b5f49407,89.62,143.95,20.12
86508712,70.69,140.87,36.38
18c34fb8,44.66,110.93,23.06
abb9e0fc,69.96,100.32,16.3
fb5bfb6c,59.22,56.79,41.03
a23ea510,85.14,23.77,39.0
e1d52e70,37.42,121.84,27.61
d3d0e5bb,99.93,28.65,26.15
f92ed88e,21.96,69.02,39.77
e0e44805,39.76,66.52,5.65
703bf183,62.39,147.71,10.87
c6c020a8,88.28,49.87,36.52
c0b306ac,59.98,62.65,5.5
17ee1019,42.73,122.53,21.75
d2429ba0,98.86,85.29,29.55
a5da6103,75.41,64.36,30.14
d15f884c,46.42,52.61,14.41
18129658,83.04,57.3,24.68
